,iso_code,year,wind,hydro,solar,other_inc_bio,fk_country
1121,CHE,1967,0.0,29.850212,0.0,0.0,185
1122,CHE,1968,0.0,29.515339,0.0,0.0,185
1123,CHE,1969,0.0,28.24513,0.0,0.0,185
1124,CHE,1970,0.0,29.172628,0.0,0.0,185
1125,CHE,1971,0.0,29.043726,0.0,0.0,185
1126,CHE,1972,0.0,24.234034,0.0,0.0,185
1127,CHE,1973,0.0,26.586607,0.0,0.0,185
1128,CHE,1974,0.0,27.850393,0.0,0.0,185
1129,CHE,1975,0.0,32.23579,0.0,0.0,185
1130,CHE,1976,0.0,25.849403,0.0,0.0,185
1131,CHE,1977,0.0,34.88988,0.0,0.0,185
1132,CHE,1978,0.0,31.560526,0.0,0.098,185
1133,CHE,1979,0.0,29.68438,0.0,0.287,185
1134,CHE,1980,0.0,33.447933,0.0,0.173,185
1135,CHE,1981,0.0,35.12508,0.0,0.436,185
1136,CHE,1982,0.0,35.971413,0.0,0.39,185
1137,CHE,1983,0.0,35.06285,0.0,0.396,185
1138,CHE,1984,0.0,29.893864,0.0,0.369,185
1139,CHE,1985,0.0,32.05207,0.0,0.365,185
1140,CHE,1986,0.0,32.90528,0.0,0.458,185
1141,CHE,1987,0.0,34.674698,0.0,0.511,185
1142,CHE,1988,0.0,35.79507,0.0,0.513,185
1143,CHE,1989,0.0,29.77493,0.0,0.529,185
1144,CHE,1990,0.0,29.797848,0.001,0.438,185
1145,CHE,1991,0.0,32.080162,0.002,0.436,185
1146,CHE,1992,0.0,32.703655,0.003,0.485,185
1147,CHE,1993,0.0,35.781193,0.004,0.491,185
1148,CHE,1994,0.0,39.072556,0.005,0.55,185
1149,CHE,1995,0.0,35.171566,0.006,0.574,185
1150,CHE,1996,0.001,28.74798,0.007,0.614,185
1151,CHE,1997,0.002,34.046455,0.007,0.658,185
1152,CHE,1998,0.003,33.475414,0.008,0.689,185
1153,CHE,1999,0.003,40.008263,0.01,0.749,185
1154,CHE,2000,0.0,33.85,0.01,0.14,185
1155,CHE,2001,0.0,38.29,0.01,0.14,185
1156,CHE,2002,0.0,32.32,0.01,0.14,185
1157,CHE,2003,0.0,31.95,0.02,0.14,185
1158,CHE,2004,0.01,30.94,0.02,0.15,185
1159,CHE,2005,0.01,28.66,0.02,0.16,185
1160,CHE,2006,0.01,28.27,0.02,0.16,185
1161,CHE,2007,0.02,32.36,0.03,0.15,185
1162,CHE,2008,0.02,33.21,0.03,0.15,185
1163,CHE,2009,0.02,32.83,0.05,0.13,185
1164,CHE,2010,0.04,33.26,0.09,0.14,185
1165,CHE,2011,0.07,29.91,0.17,0.15,185
1166,CHE,2012,0.09,35.78,0.3,0.15,185
1167,CHE,2013,0.09,35.63,0.5,0.15,185
1168,CHE,2014,0.1,35.12,0.84,0.14,185
1169,CHE,2015,0.11,35.38,1.12,0.12,185
1170,CHE,2016,0.11,31.98,1.33,0.15,185
1171,CHE,2017,0.13,31.48,1.68,0.16,185
1172,CHE,2018,0.12,32.1,1.95,0.15,185
1173,CHE,2019,0.15,35.16,2.18,0.15,185
1174,CHE,2020,0.15,37.87,2.6,0.17,185
1175,CHE,2021,0.15,36.96,2.89,0.11,185
1176,CHE,2022,0.15,29.9,3.86,2.08,185
1177,CHE,2023,0.15,37.59,4.56,2.08,185
1178,CHE,2024,0.14,45.69,5.47,2.08,185
1179,CHL,1965,0.0,3.954,0.0,0.0,38
1180,CHL,1966,0.0,4.168,0.0,0.0,38
1181,CHL,1967,0.0,4.255,0.0,0.0,38
1182,CHL,1968,0.0,3.565,0.0,0.0,38
1183,CHL,1969,0.0,4.024,0.0,0.0,38
1184,CHL,1970,0.0,4.307,0.0,0.0,38
1185,CHL,1971,0.0,4.809,0.0,0.066,38
1186,CHL,1972,0.0,5.73,0.0,0.057,38
1187,CHL,1973,0.0,5.595,0.0,0.051,38
1188,CHL,1974,0.0,6.364,0.0,0.046,38
1189,CHL,1975,0.0,6.388,0.0,0.051,38
1190,CHL,1976,0.0,6.599,0.0,0.073,38
1191,CHL,1977,0.0,6.969,0.0,0.08,38
1192,CHL,1978,0.0,7.251,0.0,0.091,38
1193,CHL,1979,0.0,7.448,0.0,0.094,38
1194,CHL,1980,0.0,7.871,0.0,0.105,38
1195,CHL,1981,0.0,8.15,0.0,0.11,38
1196,CHL,1982,0.0,8.914,0.0,0.137,38
1197,CHL,1983,0.0,9.613,0.0,0.208,38
1198,CHL,1984,0.0,9.975,0.0,0.201,38
1199,CHL,1985,0.0,11.07,0.0,0.195,38
1200,CHL,1986,0.0,11.83,0.0,0.28,38
1201,CHL,1987,0.0,12.823,0.0,0.271,38
1202,CHL,1988,0.0,12.558,0.0,0.327,38
1203,CHL,1989,0.0,10.543,0.0,0.321,38
1204,CHL,1990,0.0,8.941428,0.0,0.963,38
1205,CHL,1991,0.0,13.135654,0.0,1.033,38
1206,CHL,1992,0.0,16.74015,0.0,1.743,38
1207,CHL,1993,0.0,17.217321,0.0,1.75,38
1208,CHL,1994,0.0,16.985472,0.0,1.786,38
1209,CHL,1995,0.0,18.413738,0.0,1.879,38
1210,CHL,1996,0.0,16.873468,0.0,1.738,38
1211,CHL,1997,0.0,18.943148,0.0,1.743,38
1212,CHL,1998,0.0,15.937255,0.0,1.161,38
1213,CHL,1999,0.0,13.577,0.0,1.45,38
1214,CHL,2000,0.0,18.48,0.0,1.375,38
1215,CHL,2001,0.0,21.03,0.0,1.683,38
1216,CHL,2002,0.0,22.5,0.0,1.781,38
1217,CHL,2003,0.0,21.84,0.0,1.695,38
1218,CHL,2004,0.0,20.87,0.0,2.031,38
1219,CHL,2005,0.0,25.42,0.0,1.79,38
1220,CHL,2006,0.0,28.03,0.0,1.431,38
1221,CHL,2007,0.0,22.29,0.0,2.696,38
1222,CHL,2008,0.03,23.75,0.0,3.5882213,38
1223,CHL,2009,0.07,24.5,0.0,3.391682,38
1224,CHL,2010,0.32,21.23,0.0,3.4124773,38
1225,CHL,2011,0.32,20.72,0.0,4.314426,38
1226,CHL,2012,0.39,20.2,0.0,5.9831734,38
1227,CHL,2013,0.55,19.61,0.01,6.896006,38
1228,CHL,2014,1.43,23.55,0.46,4.989873,38
1229,CHL,2015,2.1,23.91,1.37,5.5661297,38
1230,CHL,2016,2.25,19.46,2.56,6.722216,38
1231,CHL,2017,3.55,21.81,3.9,7.4493103,38
1232,CHL,2018,4.02,23.21,5.45,9.157252,38
1233,CHL,2019,4.82,20.83,6.38,9.54655,38
1234,CHL,2020,5.54,20.63,7.64,8.741824,38
1235,CHL,2021,7.21,16.48,10.79,8.4537115,38
1236,CHL,2022,8.83,22.56,14.51,4.04,38
1237,CHL,2023,9.91,26.26,16.66,4.140000000000001,38
1238,CHN,1965,0.0,22.097,0.0,0.0,39
1239,CHN,1966,0.0,22.485907,0.0,0.0,39
1240,CHN,1967,0.0,19.383488,0.0,0.0,39
1241,CHN,1968,0.0,22.870396,0.0,0.0,39
1242,CHN,1969,0.0,23.259302,0.0,0.0,39
1243,CHN,1970,0.0,24.037117,0.0,0.0,39
1244,CHN,1971,0.0,29.075233,0.0,0.0,39
1245,CHN,1972,0.0,32.951046,0.0,0.0,39
1246,CHN,1973,0.0,36.82686,0.0,0.0,39
1247,CHN,1974,0.0,41.674942,0.0,0.0,39
1248,CHN,1975,0.0,43.610638,0.0,0.0,39
1249,CHN,1976,0.0,44.194,0.0,0.0,39
1250,CHN,1977,0.0,46.134117,0.0,0.0,39
1251,CHN,1978,0.0,43.22615,0.0,0.0,39
1252,CHN,1979,0.0,48.555946,0.0,0.0,39
1253,CHN,1980,0.0,58.221176,0.0,0.0,39
1254,CHN,1981,0.0,65.51318,0.0,0.0,39
1255,CHN,1982,0.0,74.41386,0.0,0.0,39
1256,CHN,1983,0.0,86.41695,0.0,0.0,39
1257,CHN,1984,0.0,86.8147,0.0,0.0,39
1258,CHN,1985,0.0,92.38756,0.0,0.0,39
1259,CHN,1986,0.0,94.548645,0.0,0.0,39
1260,CHN,1987,0.0,100.02428,0.0,0.0,39
1261,CHN,1988,0.0,109.16802,0.0,0.0,39
1262,CHN,1989,0.0,118.40898,0.0,0.0,39
1263,CHN,1990,0.002020202,126.74397,0.002,0.064,39
1264,CHN,1991,0.009090909,124.68895,0.002,0.064,39
1265,CHN,1992,0.13131313,130.68608,0.003,0.113,39
1266,CHN,1993,0.21212122,151.84616,0.004,0.117,39
1267,CHN,1994,0.3838384,167.42897,0.005,0.46,39
1268,CHN,1995,0.61616164,190.58,0.007,3.014,39
1269,CHN,1996,0.093939394,187.97,0.009,1.533,39
1270,CHN,1997,0.1979798,195.98,0.011,2.722,39
1271,CHN,1998,0.35555556,198.89,0.014,2.48,39
1272,CHN,1999,0.4737374,196.58,0.017,2.52,39
1273,CHN,2000,0.59,222.41,0.02,2.537,39
1274,CHN,2001,0.72,277.43,0.03,2.554,39
